monthly_income,housing_expense,food_expense,transport_expense,utilities_expense,other_expense,total_debt,num_active_loans,has_defaulted,payment_regularity,has_savings,monthly_savings,mobile_money_frequency,age,employment_type,num_dependents,total_expenses,debt_to_income_ratio,expense_ratio,savings_rate,housing_burden,discretionary_ratio,net_monthly_cash_flow,affordability_index,debt_service_ratio,savings_consistency,payment_score,mobile_money_score,employment_encoded,dependency_burden,high_debt_flag,deficit_flag,overextended_flag,housing_stress_flag,credit_score
5392.08,1011.23,1515.86,443.21,178.17,105.79,3695.99,3,0,always,1,1306.97,monthly,32,self_employed,1,3254.26,0.6854,0.6035,0.2424,0.1875,0.4983,830.85,0.1541,0.0206,0.2424,1.0,0.4,2,0.1855,1,0,1,0,651
19649.17,4969.42,4648.8,4464.41,390.39,165.81,2284.92,2,0,always,0,0.0,weekly,58,self_employed,0,14638.83,0.1163,0.745,0.0,0.2529,0.4906,5010.34,0.255,0.0035,0.0,1.0,0.75,2,0.0,0,0,0,0,827
4139.9,1180.27,346.87,564.31,470.48,528.55,97.13,0,0,sometimes,0,0.0,monthly,25,self_employed,2,3090.48,0.0235,0.7465,0.0,0.2851,0.5175,1049.42,0.2535,0.0007,0.0,0.5,0.4,2,0.4831,0,0,0,0,809
9947.55,2136.23,1557.74,3830.16,729.83,613.63,2597.01,0,0,always,1,1764.5,never,31,employed,3,8867.59,0.2611,0.8914,0.1774,0.2147,0.5553,-684.54,-0.0688,0.0078,0.1774,1.0,0.0,3,0.3016,0,1,0,0,685
3417.01,234.42,238.2,592.96,341.4,613.81,1065.62,0,0,sometimes,0,0.0,monthly,44,employed,2,2020.79,0.3119,0.5914,0.0,0.0686,0.7618,1396.22,0.4086,0.0094,0.0,0.5,0.4,3,0.5853,0,0,0,0,776
800.0,309.01,38.75,111.81,140.14,35.21,173.83,0,0,always,0,0.0,daily,49,unemployed,1,634.92,0.2173,0.7936,0.0,0.3863,0.3901,165.08,0.2064,0.0065,0.0,1.0,1.0,0,1.25,0,0,0,1,768
9606.42,2098.57,639.17,782.17,3470.8,1564.39,36096.62,2,0,sometimes,0,0.0,monthly,33,employed,8,8555.1,3.7576,0.8906,0.0,0.2185,0.3537,1051.32,0.1094,0.1127,0.0,0.5,0.4,3,0.8328,1,0,0,0,619
1153.5,372.12,261.63,85.07,144.84,10.55,160.43,1,0,sometimes,0,0.0,daily,38,unemployed,2,874.21,0.1391,0.7579,0.0,0.3226,0.325,279.29,0.2421,0.0042,0.0,0.5,1.0,0,1.7339,0,0,0,1,774
800.0,275.87,85.96,7.45,163.1,137.9,25.99,2,0,rarely,0,0.0,daily,43,unemployed,5,670.28,0.0325,0.8378,0.0,0.3448,0.3438,129.72,0.1622,0.001,0.0,0.0,1.0,0,6.25,0,0,0,1,664
2669.92,988.95,488.06,137.56,167.22,50.65,99.14,3,0,always,0,0.0,weekly,28,employed,2,1832.44,0.0371,0.6863,0.0,0.3704,0.3842,837.48,0.3137,0.0011,0.0,1.0,0.75,3,0.7491,0,0,1,1,822
1770.51,111.76,209.34,357.12,206.3,40.46,1193.47,0,0,sometimes,0,0.0,monthly,22,self_employed,0,924.98,0.6741,0.5224,0.0,0.0631,0.7021,845.53,0.4776,0.0202,0.0,0.5,0.4,2,0.0,1,0,0,0,617
2461.27,468.48,337.54,543.32,4.61,170.44,128.48,2,0,always,0,0.0,daily,48,self_employed,4,1524.39,0.0522,0.6194,0.0,0.1903,0.6706,936.88,0.3806,0.0016,0.0,1.0,1.0,2,1.6252,0,0,0,0,850
7471.69,1873.28,1255.21,1216.66,896.3,940.64,86.2,2,1,rarely,0,0.0,weekly,44,employed,1,6182.09,0.0115,0.8274,0.0,0.2507,0.4613,1289.6,0.1726,0.0003,0.0,0.0,0.75,3,0.1338,0,0,0,0,590
3812.43,446.47,787.37,338.32,323.3,483.08,210.85,2,0,sometimes,0,0.0,daily,58,self_employed,6,2378.54,0.0553,0.6239,0.0,0.1171,0.5916,1433.89,0.3761,0.0017,0.0,0.5,1.0,2,1.5738,0,0,0,0,829
4860.11,1433.42,532.48,157.66,218.01,1575.62,687.42,0,0,always,0,0.0,daily,21,employed,1,3917.19,0.1414,0.806,0.0,0.2949,0.5506,942.92,0.194,0.0042,0.0,1.0,1.0,3,0.2058,0,0,0,0,850
960.72,246.16,57.86,368.88,3.13,85.26,226.78,2,0,sometimes,1,216.15,daily,46,student,0,761.29,0.2361,0.7924,0.225,0.2562,0.6803,-16.72,-0.0174,0.0071,0.225,0.5,1.0,1,0.0,0,1,0,0,653
5296.15,1741.31,2307.68,522.12,5.12,206.88,2995.67,0,0,always,1,623.78,weekly,41,employed,1,4783.11,0.5656,0.9031,0.1178,0.3288,0.2345,-110.74,-0.0209,0.017,0.1178,1.0,0.75,3,0.1888,1,1,0,1,547
9985.25,1162.1,3471.53,3979.66,31.48,260.15,5222.74,2,0,always,1,1152.47,monthly,38,self_employed,0,8904.92,0.523,0.8918,0.1154,0.1164,0.5328,-72.14,-0.0072,0.0157,0.1154,1.0,0.4,2,0.0,1,1,0,0,545
8129.6,5479.03,400.63,910.01,301.01,481.99,2784.28,1,0,always,0,0.0,weekly,34,employed,2,7572.67,0.3425,0.9315,0.0,0.674,0.2397,556.93,0.0685,0.0103,0.0,1.0,0.75,3,0.246,0,0,0,1,794
5555.26,748.91,1050.79,980.66,112.04,59.01,3643.54,2,0,always,1,1365.9,weekly,22,self_employed,1,2951.41,0.6559,0.5313,0.2459,0.1348,0.6559,1237.95,0.2228,0.0197,0.2459,1.0,0.75,2,0.18,1,0,0,0,730
1168.27,49.4,455.44,100.5,120.25,108.69,1276.12,2,0,always,0,0.0,weekly,56,student,3,834.28,1.0923,0.7141,0.0,0.0423,0.4649,333.99,0.2859,0.0328,0.0,1.0,0.75,1,2.5679,1,0,0,0,637
11258.48,2253.63,2093.77,5149.99,479.29,345.14,25091.96,0,1,sometimes,1,2088.79,weekly,39,self_employed,4,10321.82,2.2287,0.9168,0.1855,0.2002,0.5713,-1152.13,-0.1023,0.0669,0.1855,0.5,0.75,2,0.3553,1,1,0,0,334
6149.17,1264.59,1312.51,619.99,99.36,296.27,14335.88,0,1,rarely,1,867.69,daily,43,employed,0,3592.72,2.3314,0.5843,0.1411,0.2057,0.5647,1688.76,0.2746,0.0699,0.1411,0.0,1.0,3,0.0,1,0,0,0,471
4396.72,903.08,1229.22,574.65,70.91,253.76,672.78,2,0,always,0,0.0,daily,24,employed,0,3031.62,0.153,0.6895,0.0,0.2054,0.4989,1365.1,0.3105,0.0046,0.0,1.0,1.0,3,0.0,0,0,0,0,850
2082.03,420.33,50.02,60.35,156.71,10.49,4296.86,3,0,always,1,158.93,monthly,27,self_employed,0,697.9,2.0638,0.3352,0.0763,0.2019,0.6988,1225.2,0.5885,0.0619,0.0763,1.0,0.4,2,0.0,1,0,1,0,684
1376.43,381.13,142.24,134.06,455.75,180.76,297.92,0,1,always,0,0.0,weekly,40,self_employed,2,1293.94,0.2164,0.9401,0.0,0.2769,0.2887,82.49,0.0599,0.0065,0.0,1.0,0.75,2,1.453,0,0,0,0,628
3703.11,1724.66,330.12,288.51,365.16,87.11,1515.24,5,0,rarely,0,0.0,weekly,46,employed,1,2795.56,0.4092,0.7549,0.0,0.4657,0.3465,907.55,0.2451,0.0123,0.0,0.0,0.75,3,0.27,0,0,1,1,626
1006.16,82.82,112.7,105.74,9.26,96.35,3387.92,3,1,sometimes,0,0.0,never,56,unemployed,1,406.87,3.3672,0.4044,0.0,0.0823,0.7965,599.29,0.5956,0.101,0.0,0.5,0.0,0,0.9939,1,0,1,0,381
800.0,259.16,21.23,98.41,102.47,1.23,870.08,1,0,always,0,0.0,daily,49,unemployed,3,482.5,1.0876,0.6031,0.0,0.3239,0.5214,317.5,0.3969,0.0326,0.0,1.0,1.0,0,3.75,1,0,0,1,630
910.11,258.01,141.05,42.36,49.88,37.79,2461.48,1,0,always,1,211.56,daily,30,student,0,529.09,2.7046,0.5813,0.2325,0.2835,0.5067,169.46,0.1862,0.0811,0.2325,1.0,1.0,1,0.0,1,0,0,0,696
6002.54,914.6,634.58,204.81,401.0,586.69,371.07,1,0,always,1,609.85,weekly,35,employed,0,2741.68,0.0618,0.4568,0.1016,0.1524,0.6751,2651.01,0.4416,0.0019,0.1016,1.0,0.75,3,0.0,0,0,0,0,850
7579.93,2077.43,2426.82,937.13,781.21,622.56,10203.31,1,0,rarely,0,0.0,monthly,32,employed,4,6845.15,1.3461,0.9031,0.0,0.2741,0.3027,734.78,0.0969,0.0404,0.0,0.0,0.4,3,0.5277,1,0,0,0,540
1505.3,127.09,374.63,293.67,305.98,46.11,3100.57,4,0,sometimes,0,0.0,never,57,student,3,1147.48,2.0598,0.7623,0.0,0.0844,0.4634,357.82,0.2377,0.0618,0.0,0.5,0.0,1,1.993,1,0,1,0,554
2683.59,664.07,766.98,589.68,189.57,179.95,297.27,2,0,sometimes,0,0.0,weekly,58,self_employed,9,2390.25,0.1108,0.8907,0.0,0.2475,0.3961,293.34,0.1093,0.0033,0.0,0.5,0.75,2,3.3537,0,0,0,0,757
4276.18,553.49,757.52,45.0,76.67,339.31,2457.56,0,0,always,0,0.0,weekly,20,employed,2,1771.99,0.5747,0.4144,0.0,0.1294,0.6755,2504.19,0.5856,0.0172,0.0,1.0,0.75,3,0.4677,1,0,0,0,703
800.0,112.85,222.37,254.98,121.07,49.86,1834.76,0,1,rarely,1,41.19,weekly,29,student,1,761.13,2.2934,0.9514,0.0515,0.1411,0.4296,-2.32,-0.0029,0.0688,0.0515,0.0,0.75,1,1.25,1,1,0,0,300
800.0,186.91,219.59,60.46,100.36,68.4,179.27,0,0,always,1,163.25,weekly,28,student,1,635.72,0.2241,0.7946,0.2041,0.2336,0.3664,1.03,0.0013,0.0067,0.2041,1.0,0.75,1,1.25,0,0,0,0,815
1383.08,723.52,114.19,57.94,76.42,31.63,396.36,0,0,always,1,58.46,weekly,37,self_employed,0,1003.7,0.2866,0.7257,0.0423,0.5231,0.3391,320.92,0.232,0.0086,0.0423,1.0,0.75,2,0.0,0,0,0,1,850
4095.25,1236.68,920.39,662.18,433.53,329.34,1052.53,1,0,always,0,0.0,weekly,47,self_employed,4,3582.12,0.257,0.8747,0.0,0.302,0.3674,513.13,0.1253,0.0077,0.0,1.0,0.75,2,0.9767,0,0,0,1,801
5910.38,1843.39,418.06,2759.94,102.03,11.46,8.17,1,0,always,0,0.0,weekly,23,employed,2,5134.88,0.0014,0.8688,0.0,0.3119,0.6001,775.5,0.1312,0.0,0.0,1.0,0.75,3,0.3384,0,0,0,1,850
3546.96,437.75,773.14,201.67,954.41,270.35,1710.01,1,0,always,1,542.77,weekly,34,employed,6,2637.32,0.4821,0.7435,0.153,0.1234,0.3895,366.87,0.1034,0.0145,0.153,1.0,0.75,3,1.6916,1,0,0,0,782
1133.87,264.8,200.22,103.3,138.53,13.43,1229.53,1,0,always,1,197.75,weekly,42,student,2,720.28,1.0844,0.6352,0.1744,0.2335,0.4677,215.84,0.1904,0.0325,0.1744,1.0,0.75,1,1.7639,1,0,0,0,674
4764.28,772.14,248.13,332.89,1299.31,58.92,1214.07,2,0,rarely,0,0.0,weekly,58,self_employed,3,2711.39,0.2548,0.5691,0.0,0.1621,0.5131,2052.89,0.4309,0.0076,0.0,0.0,0.75,2,0.6297,0,0,0,0,718
3931.03,1539.5,741.44,168.04,339.38,303.74,6376.11,1,0,always,0,0.0,monthly,53,employed,2,3092.1,1.622,0.7866,0.0,0.3916,0.3334,838.93,0.2134,0.0487,0.0,1.0,0.4,3,0.5088,1,0,0,1,667
1634.4,220.04,210.49,453.59,30.62,241.2,847.3,0,0,always,0,0.0,weekly,61,self_employed,5,1155.94,0.5184,0.7073,0.0,0.1346,0.7178,478.46,0.2927,0.0156,0.0,1.0,0.75,2,3.0592,1,0,0,0,686
3230.23,1322.64,683.79,270.81,173.37,156.37,5348.9,2,0,rarely,1,191.7,weekly,48,self_employed,3,2606.98,1.6559,0.8071,0.0593,0.4095,0.3252,431.55,0.1336,0.0497,0.0593,0.0,0.75,2,0.9287,1,0,0,1,522
9884.0,2358.54,2056.02,2311.99,38.2,508.81,3010.02,0,1,rarely,1,1889.07,weekly,37,employed,0,7273.56,0.3045,0.7359,0.1911,0.2386,0.5495,721.37,0.073,0.0091,0.1911,0.0,0.75,3,0.0,0,0,0,0,592
924.79,242.39,217.91,228.81,8.44,2.31,258.12,1,0,sometimes,1,220.49,never,52,unemployed,4,699.86,0.2791,0.7568,0.2384,0.2621,0.4931,4.44,0.0048,0.0084,0.2384,0.5,0.0,0,4.3253,0,0,0,0,689
1574.31,727.82,138.86,113.64,48.56,90.84,496.53,1,0,sometimes,1,279.28,weekly,39,self_employed,1,1119.72,0.3154,0.7112,0.1774,0.4623,0.4186,175.31,0.1114,0.0095,0.1774,0.5,0.75,2,0.6352,0,0,0,1,786
800.0,171.7,139.41,11.02,4.86,97.5,263.03,0,0,always,1,23.84,monthly,57,student,0,424.49,0.3288,0.5306,0.0298,0.2146,0.605,351.67,0.4396,0.0099,0.0298,1.0,0.4,1,0.0,0,0,0,0,820
3187.92,933.64,537.54,134.07,310.55,261.38,1537.36,1,0,sometimes,0,0.0,daily,35,employed,2,2177.18,0.4822,0.6829,0.0,0.2929,0.4411,1010.74,0.3171,0.0145,0.0,0.5,1.0,3,0.6274,1,0,0,0,688
1147.07,185.23,196.62,148.66,181.07,56.99,1870.75,0,0,sometimes,0,0.0,daily,26,unemployed,1,768.57,1.6309,0.67,0.0,0.1615,0.5093,378.5,0.33,0.0489,0.0,0.5,1.0,0,0.8718,1,0,0,0,594
5638.89,2053.12,1226.84,197.81,279.7,728.57,1743.18,1,0,always,1,937.42,never,32,self_employed,2,4486.04,0.3091,0.7956,0.1662,0.3641,0.3687,215.43,0.0382,0.0093,0.1662,1.0,0.0,2,0.3547,0,0,0,1,775
14183.77,6846.03,779.19,3048.99,103.42,153.18,598.85,1,0,always,0,0.0,never,25,employed,1,10930.81,0.0422,0.7707,0.0,0.4827,0.4551,3252.96,0.2293,0.0013,0.0,1.0,0.0,3,0.0705,0,0,0,1,850
2245.25,608.25,959.22,268.74,263.43,134.08,2672.14,0,0,sometimes,0,0.0,weekly,33,employed,0,2233.72,1.1901,0.9949,0.0,0.2709,0.1845,11.53,0.0051,0.0357,0.0,0.5,0.75,3,0.0,1,0,0,0,598
6097.43,1809.76,1067.78,343.51,55.2,388.72,990.34,0,0,rarely,1,586.38,weekly,33,employed,3,3664.97,0.1624,0.6011,0.0962,0.2968,0.519,1846.08,0.3028,0.0049,0.0962,0.0,0.75,3,0.492,0,0,0,0,794
1226.01,63.16,174.47,82.28,63.15,42.66,121.5,1,0,always,1,48.36,weekly,32,self_employed,1,425.72,0.0991,0.3472,0.0394,0.0515,0.7547,751.93,0.6133,0.003,0.0394,1.0,0.75,2,0.8157,0,0,0,0,850
7138.75,294.22,1650.8,56.26,405.03,382.88,327.61,2,0,always,0,0.0,never,26,self_employed,2,2789.19,0.0459,0.3907,0.0,0.0412,0.6708,4349.56,0.6093,0.0014,0.0,1.0,0.0,2,0.2802,0,0,0,0,834
800.0,108.03,231.82,230.6,81.28,52.27,10.48,1,0,always,1,195.49,monthly,61,student,3,704.0,0.0131,0.88,0.2444,0.135,0.4736,-99.49,-0.1244,0.0004,0.2444,1.0,0.4,1,3.75,0,1,0,0,722
2360.07,952.78,364.37,655.25,60.69,115.05,3142.04,2,0,sometimes,1,189.73,weekly,42,self_employed,4,2148.14,1.3313,0.9102,0.0804,0.4037,0.4162,22.2,0.0094,0.0399,0.0804,0.5,0.75,2,1.6949,1,0,0,1,564
800.0,107.28,129.89,14.2,8.56,7.04,37.8,1,0,always,1,40.78,weekly,51,unemployed,2,266.97,0.0472,0.3337,0.051,0.1341,0.6928,492.25,0.6153,0.0014,0.051,1.0,0.75,0,2.5,0,0,0,0,830
4953.07,3509.06,486.17,412.82,204.98,169.41,1921.14,3,0,sometimes,0,0.0,daily,32,self_employed,2,4782.44,0.3879,0.9656,0.0,0.7085,0.152,170.63,0.0344,0.0116,0.0,0.5,1.0,2,0.4038,0,0,1,1,618
800.0,240.4,204.8,109.09,4.12,26.45,723.17,3,0,sometimes,0,0.0,weekly,56,unemployed,2,584.86,0.904,0.7311,0.0,0.3005,0.4384,215.14,0.2689,0.0271,0.0,0.5,0.75,0,2.5,1,0,1,1,512
7792.02,2272.04,734.72,1712.49,578.0,1953.25,570.75,3,0,sometimes,1,1772.01,never,53,employed,5,7250.5,0.0732,0.9305,0.2274,0.2916,0.5399,-1230.49,-0.1579,0.0022,0.2274,0.5,0.0,3,0.6417,0,1,1,0,662
2874.14,940.66,520.01,50.55,375.86,439.77,1083.3,0,0,sometimes,0,0.0,monthly,47,employed,0,2326.85,0.3769,0.8096,0.0,0.3273,0.361,547.29,0.1904,0.0113,0.0,0.5,0.4,3,0.0,0,0,0,1,694
5097.88,1646.46,183.97,858.09,237.5,115.03,18.72,0,0,sometimes,1,884.82,weekly,45,employed,5,3041.05,0.0037,0.5965,0.1736,0.323,0.5944,1172.01,0.2299,0.0001,0.1736,0.5,0.75,3,0.9808,0,0,0,1,836
800.0,308.63,59.69,61.78,50.77,15.24,829.63,0,1,sometimes,1,151.5,daily,63,unemployed,0,496.11,1.037,0.6201,0.1894,0.3858,0.4761,152.39,0.1905,0.0311,0.1894,0.5,1.0,0,0.0,1,0,0,1,437
5271.38,1088.51,976.03,821.32,131.76,438.87,4874.34,2,0,sometimes,0,0.0,daily,52,employed,1,3456.49,0.9247,0.6557,0.0,0.2065,0.5834,1814.89,0.3443,0.0277,0.0,0.5,1.0,3,0.1897,1,0,0,0,671
1035.7,266.13,100.59,165.54,107.9,50.52,89.86,1,0,always,1,50.58,daily,20,self_employed,3,690.68,0.0868,0.6669,0.0488,0.257,0.5417,294.44,0.2843,0.0026,0.0488,1.0,1.0,2,2.8966,0,0,0,0,850
2437.41,329.74,103.18,4.89,24.27,587.43,96.8,1,0,always,1,562.3,weekly,37,employed,3,1049.51,0.0397,0.4306,0.2307,0.1353,0.8124,825.6,0.3387,0.0012,0.2307,1.0,0.75,3,1.2308,0,0,0,0,850
7874.16,2555.19,2647.57,530.61,184.8,433.97,6363.79,1,0,always,0,0.0,weekly,56,employed,1,6352.14,0.8082,0.8067,0.0,0.3245,0.3158,1522.02,0.1933,0.0242,0.0,1.0,0.75,3,0.127,1,0,0,1,650
9402.59,2250.48,566.67,641.71,884.49,28.12,234.95,1,0,always,0,0.0,monthly,24,self_employed,1,4371.47,0.025,0.4649,0.0,0.2393,0.6063,5031.12,0.5351,0.0007,0.0,1.0,0.4,2,0.1064,0,0,0,0,850
3756.36,1610.81,493.57,189.81,228.01,14.5,845.68,0,0,always,0,0.0,monthly,22,self_employed,1,2536.7,0.2251,0.6753,0.0,0.4288,0.3791,1219.66,0.3247,0.0068,0.0,1.0,0.4,2,0.2662,0,0,0,1,795
817.16,248.18,87.3,136.44,109.91,33.61,721.74,1,0,always,0,0.0,weekly,22,student,3,615.44,0.8832,0.7531,0.0,0.3037,0.455,201.72,0.2469,0.0265,0.0,1.0,0.75,1,3.6713,1,0,0,1,648
8001.58,2157.06,555.6,609.73,422.98,389.81,29580.87,3,0,rarely,1,1032.96,monthly,37,self_employed,3,4135.18,3.6969,0.5168,0.1291,0.2696,0.6081,2833.44,0.3541,0.1109,0.1291,0.0,0.4,2,0.3749,1,0,1,0,565
11897.06,3536.0,1668.49,2289.65,1017.99,944.45,8951.84,0,0,always,0,0.0,daily,25,employed,1,9456.58,0.7524,0.7949,0.0,0.2972,0.477,2440.48,0.2051,0.0226,0.0,1.0,1.0,3,0.0841,1,0,0,0,737
5156.84,1482.5,894.45,386.15,970.07,61.55,6418.5,3,0,always,0,0.0,daily,32,self_employed,4,3794.72,1.2447,0.7359,0.0,0.2875,0.351,1362.12,0.2641,0.0373,0.0,1.0,1.0,2,0.7757,1,0,1,0,688
5790.2,1280.01,1177.41,500.65,110.22,430.27,7223.2,0,0,always,1,1088.86,daily,30,employed,0,3498.56,1.2475,0.6042,0.1881,0.2211,0.5566,1202.78,0.2077,0.0374,0.1881,1.0,1.0,3,0.0,1,0,0,0,751
800.0,202.64,238.67,7.82,3.76,58.65,1075.81,1,0,always,1,107.39,daily,49,unemployed,1,511.54,1.3448,0.6394,0.1342,0.2533,0.4437,181.07,0.2263,0.0403,0.1342,1.0,1.0,0,1.25,1,0,0,0,665
9904.21,2026.14,2328.41,1445.85,1751.1,888.81,6989.23,0,0,always,0,0.0,daily,26,employed,2,8440.31,0.7057,0.8522,0.0,0.2046,0.3835,1463.9,0.1478,0.0212,0.0,1.0,1.0,3,0.2019,1,0,0,0,675
3726.72,583.89,539.43,1338.0,478.38,265.92,9397.03,0,0,always,0,0.0,weekly,57,self_employed,2,3205.62,2.5215,0.8602,0.0,0.1567,0.5702,521.1,0.1398,0.0756,0.0,1.0,0.75,2,0.5367,1,0,0,0,667
918.49,356.01,95.62,80.6,40.29,44.25,98.99,2,0,always,1,40.27,weekly,47,student,3,616.77,0.1078,0.6715,0.0438,0.3876,0.4644,261.45,0.2847,0.0032,0.0438,1.0,0.75,1,3.2662,0,0,0,1,818
800.0,173.87,35.02,93.67,79.94,248.79,766.17,1,0,sometimes,1,194.97,weekly,20,unemployed,1,631.29,0.9577,0.7891,0.2437,0.2173,0.639,-26.26,-0.0328,0.0287,0.2437,0.5,0.75,0,1.25,1,1,0,0,467
5893.13,1428.65,722.7,143.81,1221.99,42.9,2638.87,0,0,always,1,946.54,monthly,20,employed,3,3560.05,0.4478,0.6041,0.1606,0.2424,0.4276,1386.54,0.2353,0.0134,0.1606,1.0,0.4,3,0.5091,1,0,0,0,796
4837.34,417.34,197.33,129.87,202.81,474.8,1732.92,2,0,sometimes,1,133.59,daily,35,employed,0,1422.15,0.3582,0.294,0.0276,0.0863,0.831,3281.6,0.6784,0.0107,0.0276,0.5,1.0,3,0.0,0,0,0,0,763
6707.87,2410.36,1012.38,1224.45,579.22,95.42,13906.28,0,0,sometimes,0,0.0,monthly,51,employed,3,5321.83,2.0731,0.7934,0.0,0.3593,0.4034,1386.04,0.2066,0.0622,0.0,0.5,0.4,3,0.4472,1,0,0,1,637
3513.89,1170.16,334.38,210.89,140.5,58.53,1399.61,1,0,rarely,1,515.68,weekly,58,employed,1,1914.46,0.3983,0.5448,0.1468,0.333,0.5318,1083.75,0.3084,0.0119,0.1468,0.0,0.75,3,0.2846,0,0,0,1,660
1235.91,277.87,486.5,138.2,111.54,161.68,384.1,0,0,sometimes,0,0.0,never,51,unemployed,2,1175.79,0.3108,0.9514,0.0,0.2248,0.2913,60.12,0.0486,0.0093,0.0,0.5,0.0,0,1.6182,0,0,0,0,655
3851.33,1073.6,1050.57,676.46,131.89,274.71,4966.47,1,0,sometimes,1,766.87,weekly,59,employed,1,3207.23,1.2895,0.8328,0.1991,0.2788,0.4142,-122.77,-0.0319,0.0387,0.1991,0.5,0.75,3,0.2597,1,1,0,0,520
2189.47,220.85,212.06,889.21,339.83,283.77,282.1,2,0,always,0,0.0,never,33,unemployed,5,1945.72,0.1288,0.8887,0.0,0.1009,0.6471,243.75,0.1113,0.0039,0.0,1.0,0.0,0,2.2837,0,0,0,0,786
4684.97,960.31,913.93,552.1,155.65,792.82,176.48,0,0,sometimes,1,549.46,weekly,49,employed,1,3374.81,0.0377,0.7203,0.1173,0.205,0.5667,760.7,0.1624,0.0011,0.1173,0.5,0.75,3,0.2134,0,0,0,0,850
3204.03,1973.83,343.46,105.29,235.27,391.52,3892.06,0,0,always,0,0.0,weekly,57,employed,1,3049.37,1.2147,0.9517,0.0,0.616,0.2033,154.66,0.0483,0.0364,0.0,1.0,0.75,3,0.3121,1,0,0,1,614
3300.97,371.1,1218.28,502.99,300.31,85.12,3426.02,1,0,always,1,120.52,daily,52,employed,3,2477.8,1.0379,0.7506,0.0365,0.1124,0.4275,702.65,0.2129,0.0311,0.0365,1.0,1.0,3,0.9088,1,0,0,0,737
6227.53,1744.11,2772.44,1064.59,251.23,17.85,8117.68,2,0,always,1,307.6,daily,56,self_employed,0,5850.22,1.3035,0.9394,0.0494,0.2801,0.2344,69.71,0.0112,0.0391,0.0494,1.0,1.0,2,0.0,1,0,0,0,668
8175.46,2611.14,2058.4,954.72,853.13,206.53,1697.77,0,1,rarely,1,1925.56,monthly,63,employed,6,6683.92,0.2077,0.8176,0.2355,0.3194,0.3245,-434.02,-0.0531,0.0062,0.2355,0.0,0.4,3,0.7339,0,1,0,1,455
1123.49,218.97,136.91,87.99,36.73,162.27,299.98,1,1,always,1,34.55,monthly,48,self_employed,0,642.87,0.267,0.5722,0.0308,0.1949,0.6505,446.07,0.397,0.008,0.0308,1.0,0.4,2,0.0,0,0,0,0,676
10272.62,2039.74,2690.91,2879.98,994.8,1387.54,1581.12,3,0,rarely,1,2136.37,weekly,19,employed,6,9992.97,0.1539,0.9728,0.208,0.1986,0.4426,-1856.72,-0.1807,0.0046,0.208,0.0,0.75,3,0.5841,0,1,1,0,595
896.96,235.82,310.54,78.58,20.8,1.18,336.89,2,0,always,1,206.08,weekly,63,self_employed,0,646.92,0.3756,0.7212,0.2298,0.2629,0.3677,43.96,0.049,0.0113,0.2298,1.0,0.75,2,0.0,0,0,0,0,769
7292.79,693.29,2550.13,1327.02,18.09,252.64,10286.24,0,0,rarely,0,0.0,monthly,18,employed,1,4841.17,1.4105,0.6638,0.0,0.0951,0.5528,2451.62,0.3362,0.0423,0.0,0.0,0.4,3,0.1371,1,0,0,0,579
800.0,341.55,117.13,110.0,123.52,52.32,57.62,1,0,sometimes,1,64.23,never,20,student,4,744.52,0.072,0.9306,0.0803,0.4269,0.2723,-8.75,-0.0109,0.0022,0.0803,0.5,0.0,1,5.0,0,1,0,1,594
5764.27,2318.98,783.17,185.75,2123.14,278.02,507.04,2,0,sometimes,1,227.52,daily,49,employed,2,5689.06,0.088,0.987,0.0395,0.4023,0.0935,-152.31,-0.0264,0.0026,0.0395,0.5,1.0,3,0.347,0,1,0,1,639
5305.96,1214.78,1711.17,337.96,208.35,543.36,1812.88,0,0,rarely,1,1217.61,weekly,53,employed,0,4015.62,0.3417,0.7568,0.2295,0.2289,0.4093,72.73,0.0137,0.0103,0.2295,0.0,0.75,3,0.0,0,0,0,0,734
4654.31,2584.89,1204.66,116.15,181.19,69.38,2690.78,1,1,rarely,0,0.0,monthly,42,self_employed,4,4156.27,0.5781,0.893,0.0,0.5554,0.1469,498.04,0.107,0.0173,0.0,0.0,0.4,2,0.8594,1,0,0,1,377
800.0,192.68,300.68,61.52,12.25,62.39,658.14,5,0,always,0,0.0,weekly,20,unemployed,4,629.52,0.8227,0.7869,0.0,0.2408,0.368,170.48,0.2131,0.0247,0.0,1.0,0.75,0,5.0,1,0,1,0,602
7987.6,472.91,1647.11,2471.97,61.47,142.45,1997.69,2,0,always,0,0.0,monthly,47,employed,2,4795.91,0.2501,0.6004,0.0,0.0592,0.7269,3191.69,0.3996,0.0075,0.0,1.0,0.4,3,0.2504,0,0,0,0,850
5208.13,777.17,522.0,767.39,575.01,54.96,5801.23,2,0,always,1,294.24,weekly,22,self_employed,1,2696.53,1.1139,0.5178,0.0565,0.1492,0.6401,2217.36,0.4257,0.0334,0.0565,1.0,0.75,2,0.192,1,0,0,0,706
933.19,401.11,179.16,152.11,7.63,87.97,473.74,0,0,always,1,78.87,daily,34,self_employed,0,827.98,0.5077,0.8873,0.0845,0.4298,0.37,26.34,0.0282,0.0152,0.0845,1.0,1.0,2,0.0,1,0,0,1,654
1427.36,231.91,293.52,79.76,281.42,8.77,822.18,1,0,sometimes,0,0.0,monthly,57,employed,2,895.38,0.576,0.6273,0.0,0.1625,0.4347,531.98,0.3727,0.0173,0.0,0.5,0.4,3,1.4012,1,0,0,0,622
